product,category,avg_price,nb_concurrents,nb_occurrences,cat_total_products,cat_avg_price,cat_nb_concurrents,feat_cat_popularity,feat_price_distance,feat_occurrence_score,feat_concurrent_coverage,predicted_category,confidence_score,correct_prediction,feat_price_attractiveness,cat_score,product_score,niveau_recommandation
q-kilim amina - handmade in tunisia,social projects,202.8,1,1,47,143.25702127659574,1,0.09631147540983606,0.4156374171204029,1.0,1.0,social projects,0.705,True,0.7063955698727818,0.5567426752703174,0.6275003871233088,Priorite moyenne
q-orange arabesque sofa bed throw,fouta towel & blankets,224.64,1,1,46,66.55308695652174,1,0.0942622950819672,2.375350534399762,1.0,1.0,fouta towel & blankets,0.835,True,0.29626552555313485,0.6002320919458304,0.6272754299608729,Priorite moyenne
q-fringed cotton blankets & throws,accessories,59.28,1,1,154,101.48167532467532,1,0.3155737704918033,0.4158551262954844,1.0,1.0,accessories,0.43,True,0.706286950852416,0.6752717159889291,0.626297792381388,Priorite moyenne
q-a small carpet with berber motifs,accessories,62.4,1,1,154,101.48167532467532,1,0.3155737704918033,0.38511065977703596,1.0,1.0,rugs & kilim,0.42,False,0.7219639766262228,0.6752717159889291,0.6253654949587688,Priorite moyenne
q-rug made with cotton and recycled jean,social projects,149.76,1,1,47,143.25702127659574,1,0.09631147540983606,0.04539378677611019,1.0,1.0,social projects,0.595,True,0.9565773325321741,0.5567426752703174,0.625018563389248,Priorite moyenne
k-la petite boîte noja marron,rangements,40.0,1,1,12,172.83333333333334,1,0.02459016393442623,0.7685631585232604,1.0,1.0,rangements,0.82,True,0.5654307538753629,0.5393152322404372,0.624324154622509,Priorite moyenne
q-clear glass candle handmade,homeware,17.16,1,1,78,168.30123076923078,1,0.1598360655737705,0.898039955978877,1.0,1.0,homeware,0.67,True,0.5268592986411972,0.6089344262295082,0.6239400282247753,Priorite moyenne
q-wool geometric tunisian margoum area rug,accessories,414.48,1,1,154,101.48167532467532,1,0.3155737704918033,3.08428413888172,1.0,1.0,accessories,0.605,True,0.24484094788610877,0.6752717159889291,0.6239031920847574,Priorite moyenne
q-bowl olive wood handmade in tunisia,social projects,156.0,1,1,47,143.25702127659574,1,0.09631147540983606,0.08895186093426233,1.0,1.0,social projects,0.605,True,0.9183142394761634,0.5567426752703174,0.623692254083647,Priorite moyenne
q-large poof né a tunis douret el-hsira halfa and cotton,homeware,414.48,1,1,78,168.30123076923078,1,0.1598360655737705,1.4627270795517504,1.0,1.0,homeware,0.715,True,0.40605392627672476,0.6089344262295082,0.6231094909883281,Priorite moyenne
q-blanket grey striped with pompoms,fouta towel & blankets,234.0,1,1,46,66.55308695652174,1,0.0942622950819672,2.5159901393736854,1.0,1.0,fouta towel & blankets,0.82,True,0.28441490458165314,0.6002320919458304,0.6223403678637248,Priorite moyenne
q-coral area rug made by kerkenniens.,accessories,171.6,1,1,154,101.48167532467532,1,0.3155737704918033,0.6909456683686587,1.0,1.0,rugs & kilim,0.46,False,0.5913850567208057,0.6752717159889291,0.6223076029682271,Priorite moyenne
q-plates and bowls set collection œil de paon by alessandra mauri,accessories,78.0,1,1,154,101.48167532467532,1,0.3155737704918033,0.23138832718479385,1.0,1.0,accessories,0.37,True,0.812091505111312,0.6752717159889291,0.6218782478072776,Priorite moyenne
q-cement olo lunar candle by khalta,social projects,90.48,1,1,47,143.25702127659574,1,0.09631147540983606,0.36840791772633436,1.0,1.0,social projects,0.67,True,0.7307762451868451,0.5567426752703174,0.6211884546547152,Priorite moyenne
q-grey baroque sofa bed throw,fouta towel & blankets,224.64,1,1,46,66.55308695652174,1,0.0942622950819672,2.375350534399762,1.0,1.0,fouta towel & blankets,0.81,True,0.29626552555313485,0.6002320919458304,0.621025429960873,Priorite moyenne
q-handwoven tunisian fouta,accessories,37.44,1,1,154,101.48167532467532,1,0.3155737704918033,0.6310663919246233,1.0,1.0,accessories,0.445,True,0.6130958279509526,0.6752717159889291,0.6207286800912417,Priorite moyenne
k-diffuseur nour,la touche déco,55.0,1,1,12,82.33333333333333,1,0.02459016393442623,0.33198380163582425,1.0,1.0,la touche déco,0.72,True,0.7507598806921592,0.5516068989071038,0.6203154006375219,Priorite moyenne
k-le pack zouhour prestige,la touche déco,133.0,1,1,12,82.33333333333333,1,0.02459016393442623,0.6153846079103085,1.0,1.0,la touche déco,0.77,True,0.6190476219119226,0.5516068989071038,0.6196441747594982,Priorite moyenne
q-sample white carpet with a black berber motif,accessories,46.8,1,1,154,101.48167532467532,1,0.3155737704918033,0.5388329923692781,1.0,1.0,rugs & kilim,0.425,False,0.6498430986070431,0.6752717159889291,0.6194034071568508,Priorite moyenne
k-pack vera craquelé,art de la table,211.0,1,1,11,122.36363636363636,1,0.022540983606557378,0.7243684933372561,1.0,1.0,art de la table,0.785,True,0.5799224492119143,0.551857302533532,0.6191219021492094,Priorite moyenne
k-le pack mirath,la touche déco,110.0,1,1,12,82.33333333333333,1,0.02459016393442623,0.3360323845826027,1.0,1.0,la touche déco,0.715,True,0.7484848507713497,0.5516068989071038,0.6188378976454408,Priorite moyenne
q-poof beanbag duc with klim wool and natural brown goatskin in seat,homeware,414.48,1,1,78,168.30123076923078,1,0.1598360655737705,1.4627270795517504,1.0,1.0,homeware,0.695,True,0.40605392627672476,0.6089344262295082,0.6181094909883281,Priorite moyenne
q-handmade blanket with grey color,fouta towel & blankets,234.0,1,1,46,66.55308695652174,1,0.0942622950819672,2.5159901393736854,1.0,1.0,fouta towel & blankets,0.8,True,0.28441490458165314,0.6002320919458304,0.6173403678637248,Priorite moyenne
q-handmade fringe green cotton throw / blanket,accessories,218.4,1,1,154,101.48167532467532,1,0.3155737704918033,1.152112666145385,1.0,1.0,accessories,0.49,True,0.4646596880037346,0.6752717159889291,0.6171350660965199,Priorite moyenne
k-la boîte mina jaune,rangements,24.0,1,1,12,172.83333333333334,1,0.02459016393442623,0.8611378927995879,1.0,1.0,rangements,0.8,True,0.5373057009202932,0.5393152322404372,0.616511649327002,Priorite moyenne
q-striped stone ibiza style hamam fouta towel spread xl,homeware,56.16,1,1,78,168.30123076923078,1,0.1598360655737705,0.6663125967075227,1.0,1.0,homeware,0.61,True,0.6001274922700015,0.6089344262295082,0.6162668475876558,Priorite moyenne
q-ethnic chic natural fiber cage lamp handmade in tunisia,homeware,414.48,1,1,78,168.30123076923078,1,0.1598360655737705,1.4627270795517504,1.0,1.0,homeware,0.68,True,0.40605392627672476,0.6089344262295082,0.6143594909883282,Priorite moyenne
k-le bougeoir héritage rouge,nouveautés,55.0,1,1,6,75.0,1,0.012295081967213115,0.26666666311111115,1.0,1.0,nouveautés,0.69,True,0.7894736864265928,0.5517930327868853,0.6142649915934789,Priorite moyenne
k-le pack amwej,rangements,138.0,1,1,12,172.83333333333334,1,0.02459016393442623,0.20154291108075467,1.0,1.0,rangements,0.665,True,0.832263243183323,0.5393152322404372,0.6122574035533049,Priorite moyenne
q-olive wood small table rustic and natural board,homeware,414.48,1,1,78,168.30123076923078,1,0.1598360655737705,1.4627270795517504,1.0,1.0,homeware,0.67,True,0.40605392627672476,0.6089344262295082,0.6118594909883281,Priorite moyenne
q-blanket two tone beige textured,fouta towel & blankets,156.0,1,1,46,66.55308695652174,1,0.0942622950819672,1.3439934312576565,1.0,1.0,fouta towel & blankets,0.72,True,0.4266223559608935,0.6002320919458304,0.6115611130016488,Priorite moyenne
q-white handmade cushion cover,homeware,62.4,1,1,78,168.30123076923078,1,0.1598360655737705,0.629236219224106,1.0,1.0,homeware,0.585,True,0.613784537932892,0.6089344262295082,0.6113825521539449,Priorite moyenne
q-green and white cushion handmade in tunisia,homeware,78.0,1,1,78,168.30123076923078,1,0.1598360655737705,0.5365452755155644,1.0,1.0,homeware,0.57,True,0.6508106307928123,0.6089344262295082,0.6113351614399368,Priorite moyenne
q-s&a bag decoration in weaving pompom and handcrafted embroidery,social projects,28.08,1,1,47,143.25702127659574,1,0.09631147540983606,0.8039886593078551,1.0,1.0,social projects,0.7,True,0.5543272097861606,0.5567426752703174,0.6110435511146467,Priorite moyenne
q-handwoven halfa grass chair,homeware,234.0,1,1,78,168.30123076923078,1,0.1598360655737705,0.3903641615698526,1.0,1.0,homeware,0.535,True,0.7192360301281827,0.6089344262295082,0.609427701373474,Priorite moyenne
q-handwoven grey & white throw / blanket,fouta towel & blankets,234.0,1,1,46,66.55308695652174,1,0.0942622950819672,2.5159901393736854,1.0,1.0,fouta towel & blankets,0.765,True,0.28441490458165314,0.6002320919458304,0.6085903678637249,Priorite moyenne
q-green-fouta-fairtrade-towel,fouta towel & blankets,19.438,1,1,46,66.55308695652174,1,0.0942622950819672,0.707932395072358,1.0,1.0,fouta towel & blankets,0.635,True,0.5855032686803943,0.6002320919458304,0.6061992042735989,Priorite moyenne
k-service à thé tulipe,art de la table,59.0,1,1,11,122.36363636363636,1,0.022540983606557378,0.517830604980582,1.0,1.0,art de la table,0.7,True,0.6588350483371583,0.551857302533532,0.6057631620617338,Priorite moyenne
k-la carafe lella miel,art de la table,65.0,1,1,11,122.36363636363636,1,0.022540983606557378,0.4687964300469831,1.0,1.0,art de la table,0.69,True,0.6808295414824861,0.551857302533532,0.6054626113762664,Priorite moyenne
a-pack soin été,cosmetiques et soins,99.0,1,1,193,24.965803108808288,1,0.39549180327868855,2.9654240884262726,1.0,1.0,cosmetiques et soins,0.405,True,0.25217983693564094,0.748326254990232,0.6052315953473482,Priorite moyenne
q-soft velvet cushion cover made by hela.,homeware,93.6,1,1,78,168.30123076923078,1,0.1598360655737705,0.4438543318070227,1.0,1.0,homeware,0.525,True,0.6925906429552855,0.6089344262295082,0.6042631626561842,Priorite moyenne
q-throws hand-woven silk and wool kerkenatiss,social projects,218.4,1,1,47,143.25702127659574,1,0.09631147540983606,0.524532602515783,1.0,1.0,social projects,0.63,True,0.6559387436843269,0.5567426752703174,0.6037047045044633,Priorite moyenne
q-s&a tote bag and handbag daily use,social projects,21.84,1,1,47,143.25702127659574,1,0.09631147540983606,0.8475467334660072,1.0,1.0,social projects,0.67,True,0.5412582977665712,0.5567426752703174,0.6022366599126878,Priorite moyenne
q-lampshade margoum and palm wood handmade né à tunis,accessories,414.48,1,1,154,101.48167532467532,1,0.3155737704918033,3.08428413888172,1.0,1.0,accessories,0.515,True,0.24484094788610877,0.6752717159889291,0.6014031920847573,Priorite moyenne
q-cement bowl gold by khalta,social projects,46.8,1,1,47,143.25702127659574,1,0.09631147540983606,0.6733144368333989,1.0,1.0,social projects,0.635,True,0.5976163104720548,0.5567426752703174,0.5991224611832361,Priorite moyenne
"q-handmade kilim ""rabiha"" [spring] from aatik artisans community",accessories,327.6,1,1,154,101.48167532467532,1,0.3155737704918033,2.22816899429108,1.0,1.0,rugs & kilim,0.475,False,0.30977312580861477,0.6752717159889291,0.5978964098770079,Priorite moyenne
q-kerkenatiss carpet made with cotton and wool by women artisans,social projects,414.48,1,1,47,143.25702127659574,1,0.09631147540983606,1.8932613174084845,1.0,1.0,social projects,0.73,True,0.34563072266687184,0.5567426752703174,0.5976739024027179,Priorite moyenne
q-naturel kenya basket with indigenous sisal plant /two tone hand-woven sisal storage basket,accessories,0.062,1,1,154,101.48167532467532,1,0.3155737704918033,0.999389042413907,1.0,1.0,accessories,0.395,True,0.5001527860694274,0.6752717159889291,0.5969343759030893,Priorite moyenne
q-hot and cold drinking cup / mug,olive wood,21.84,1,1,152,40.29213157894736,1,0.3114754098360656,0.45795867326686507,1.0,1.0,cosmetiques et soins,0.295,False,0.685890497677337,0.7100095718291631,0.5966360461007795,Priorite moyenne
k-diffuseur roma,la touche déco,35.0,1,1,12,82.33333333333333,1,0.02459016393442623,0.5748987784425249,1.0,1.0,la touche déco,0.67,True,0.6349614424038964,0.5516068989071038,0.5962355568086956,Priorite moyenne
q-blanket white and blue striped with pompoms,fouta towel & blankets,234.0,1,1,46,66.55308695652174,1,0.0942622950819672,2.5159901393736854,1.0,1.0,fouta towel & blankets,0.715,True,0.28441490458165314,0.6002320919458304,0.5960903678637248,Priorite moyenne
k-le pack zouhour,la touche déco,53.0,1,1,12,82.33333333333333,1,0.02459016393442623,0.3562752993164943,1.0,1.0,la touche déco,0.625,True,0.7373134351882379,0.5516068989071038,0.5952207560871298,Priorite moyenne
k-pack lotus bloom desk,art de la table,56.0,1,1,11,122.36363636363636,1,0.022540983606557378,0.5423476924473815,1.0,1.0,art de la table,0.66,True,0.6483622369306432,0.551857302533532,0.5947158809210822,Priorite moyenne
k-duo sahara pf,la touche déco,140.0,1,1,12,82.33333333333333,1,0.02459016393442623,0.7004048497926537,1.0,1.0,la touche déco,0.675,True,0.5880952410374148,0.5516068989071038,0.5927989366720475,Priorite moyenne
q-minimal grey black hamam fouta towel xl,homeware,56.16,1,1,78,168.30123076923078,1,0.1598360655737705,0.6663125967075227,1.0,1.0,homeware,0.515,True,0.6001274922700015,0.6089344262295082,0.5925168475876559,Priorite moyenne
q-tunisian high quality fresh orange,social projects,1.56,1,1,47,143.25702127659574,1,0.09631147540983606,0.9891104744800013,1.0,1.0,social projects,0.645,True,0.5027372852487858,0.5567426752703174,0.5921345586609092,Priorite moyenne
q-bowl / vase blown glass mouth blown locally transparent glass,social projects,88.92,1,1,47,143.25702127659574,1,0.09631147540983606,0.3792974362658724,1.0,1.0,social projects,0.555,True,0.7250067851262507,0.5567426752703174,0.5918615086486557,Priorite moyenne
q-double sided sejnan carpet with geometric patterns.,social projects,414.48,1,1,47,143.25702127659574,1,0.09631147540983606,1.8932613174084845,1.0,1.0,social projects,0.7,True,0.34563072266687184,0.5567426752703174,0.5901739024027178,Priorite moyenne
k-le petit rectangle en chèvre,linge de maison,55.0,1,1,5,93.6,1,0.010245901639344262,0.41239315798725257,1.0,1.0,linge de maison,0.655,True,0.7080181565202862,0.5173483606557377,0.5900706681110449,Priorite moyenne
k-boite amwej pf,rangements,49.0,1,1,12,172.83333333333334,1,0.02459016393442623,0.7164898704928262,1.0,1.0,rangements,0.675,True,0.5825842710699407,0.5393152322404372,0.5897895063419667,Priorite moyenne
k-le sac elissa cognac,rangements,390.0,1,1,12,172.83333333333334,1,0.02459016393442623,1.256509153771403,1.0,1.0,rangements,0.73,True,0.4431623945901819,0.5393152322404372,0.5895973186939908,Priorite moyenne
q-sejnenia natural large fish,social projects,12.48,1,1,47,143.25702127659574,1,0.09631147540983606,0.9128838447032354,1.0,1.0,social projects,0.625,True,0.5227708952475052,0.5567426752703174,0.5891379196607812,Priorite moyenne
q-cushion handmade embroidery tilli tanit,homeware,78.0,1,1,78,168.30123076923078,1,0.1598360655737705,0.5365452755155644,1.0,1.0,homeware,0.475,True,0.6508106307928123,0.6089344262295082,0.5875851614399369,Priorite moyenne
k-pack coussins chèvre,linge de maison,140.0,1,1,5,93.6,1,0.010245901639344262,0.4957264904302726,1.0,1.0,linge de maison,0.655,True,0.6685714309387754,0.5173483606557377,0.5861259955528939,Priorite moyenne
q-black and white striped kilim rug,social projects,390.0,1,1,47,143.25702127659574,1,0.09631147540983606,1.7223796418649648,1.0,1.0,social projects,0.67,True,0.36732569720325653,0.5567426752703174,0.5848433998563564,Priorite moyenne
q-pins micro mosaic & silver hand craved applied natural stone mosaic,social projects,140.4,1,1,47,143.25702127659574,1,0.09631147540983606,0.01994332446111781,1.0,1.0,social projects,0.4,True,0.980446634648396,0.5567426752703174,0.5786554936008703,Priorite moyenne
q-black and white runner from kesra region.,rugs & kilim,31.2,1,1,130,236.3099076923077,1,0.26639344262295084,0.867969984108349,1.0,1.0,accessories,0.32,False,0.5353405078815209,0.6806343001261034,0.5729395993379629,Priorite moyenne
q-carpet handmade kerkenatiss tunisia,social projects,140.4,1,1,47,143.25702127659574,1,0.09631147540983606,0.01994332446111781,1.0,1.0,rugs & kilim,0.375,False,0.980446634648396,0.5567426752703174,0.5724054936008703,Priorite moyenne
q-halfa basket – handmade in tunisia,homeware,54.6,1,1,78,168.30123076923078,1,0.1598360655737705,0.675581691078377,1.0,1.0,homeware,0.435,True,0.5968076670475053,0.6089344262295082,0.5721848650654062,Priorite moyenne
q-handwoven fringe beige and white throw / blanket,fouta towel & blankets,62.4,1,1,46,66.55308695652174,1,0.0942622950819672,0.06240261848157816,1.0,1.0,fouta towel & blankets,0.355,True,0.9412627403245992,0.6002320919458304,0.5717751514380194,Priorite moyenne
k-le set chourouk,art de la table,45.0,1,1,11,122.36363636363636,1,0.022540983606557378,0.632243679825646,1.0,1.0,art de la table,0.575,True,0.6126536205101549,0.551857302533532,0.5698950192790334,Priorite moyenne
q-table iron with olive wood rustic and natural board,homeware,414.48,1,1,78,168.30123076923078,1,0.1598360655737705,1.4627270795517504,1.0,1.0,olive wood,0.485,False,0.40605392627672476,0.6089344262295082,0.5656094909883282,Priorite moyenne
q-traditional tunisian fouta towel with white stripe,fouta towel & blankets,37.44,1,1,46,66.55308695652174,1,0.0942622950819672,0.4374415650787074,1.0,1.0,fouta towel & blankets,0.42,True,0.695680453587861,0.6002320919458304,0.5634669227643456,Priorite moyenne
k-pack lella marbré miel,art de la table,220.0,1,1,11,122.36363636363636,1,0.022540983606557378,0.7979197557376544,1.0,1.0,art de la table,0.55,True,0.5561983491247182,0.551857302533532,0.5579994921404897,Priorite moyenne
k-pack roma,coffrets cadeaux,47.0,1,1,11,131.13636363636363,1,0.022540983606557378,0.6415944491802156,1.0,1.0,art de la table,0.53,False,0.6091638531668908,0.5469709388971684,0.5573187698174342,Priorite moyenne
